Date,Open,High,Low,Close,Volume,Adj Close
2008-11-21,39.41,40.00,36.860001,39.299999,578300,39.299999
2008-11-20,40.060001,41.630001,38.549999,38.689999,372000,38.689999
2008-11-19,44.040001,44.040001,40.25,40.700001,339700,40.700001
2008-11-18,44.139999,44.990002,41.529999,43.889999,354700,43.889999
2008-11-17,44.060001,45.389999,43.59,44.139999,272500,44.139999
2008-11-14,43.950001,45.490002,42.349998,44.32,408300,44.32
2008-11-13,42.380001,45.23,40.93,44.84,578700,44.84
2008-11-12,43.549999,44.389999,41.82,42.200001,568300,42.200001
2008-11-11,44.860001,45.720001,43.939999,44.68,698200,44.68
2008-11-10,49.639999,50.00,44.57,45.43,451700,45.43
2008-11-07,49.169998,49.52,47.669998,48.57,149600,48.57
2008-11-06,48.59,50.43,48.029999,48.650002,160900,48.650002
2008-11-05,50.59,51.119999,48.549999,48.59,130000,48.59
2008-11-04,49.27,53.220001,49.209999,50.610001,378900,50.610001
2008-11-03,49.970001,50.50,48.330002,49.02,326800,49.02
2008-10-31,51.029999,51.91,47.619999,50.75,589000,50.75
2008-10-30,56.00,57.450001,50.00,50.84,633400,50.84
2008-10-29,51.700001,54.970001,51.700001,54.68,446500,54.68
2008-10-28,48.52,52.790001,48.060001,51.50,548000,51.50
2008-10-27,44.799999,49.00,43.290001,47.459999,429000,47.459999
2008-10-24,41.619999,46.41,40.77,44.77,559300,44.77
2008-10-23,42.279999,47.23,41.939999,44.290001,1192600,44.290001
2008-10-22,42.91,43.869999,40.00,41.080002,708600,41.080002
2008-10-21,45.50,45.599998,42.740002,43.34,607100,43.34
2008-10-20,44.91,46.360001,44.169998,45.849998,486200,45.849998
2008-10-17,44.490002,46.849998,42.110001,44.25,568000,44.25
2008-10-16,43.380001,45.119999,40.98,44.689999,479900,44.689999
2008-10-15,44.790001,46.00,40.439999,40.77,894900,40.77
2008-10-14,52.290001,52.549999,43.66,45.50,904500,45.50
2008-10-13,51.32,52.189999,49.34,51.00,97400,51.00
2008-10-10,46.669998,50.799999,45.00,48.349998,624200,48.349998
2008-10-09,51.310001,52.740002,48.900002,49.400002,323200,49.400002
2008-10-08,47.080002,53.00,46.50,51.279999,629800,51.279999
2008-10-07,49.889999,49.919998,46.830002,48.00,437600,48.00
2008-10-06,49.950001,49.950001,45.189999,48.950001,817600,48.950001
2008-10-03,57.50,57.50,50.549999,50.549999,504900,50.549999
2008-10-02,56.759998,58.200001,53.25,54.549999,321700,54.549999
2008-10-01,55.25,59.25,54.00,57.509998,350900,57.509998
2008-09-30,57.700001,58.25,54.16,55.490002,499300,55.490002
2008-09-29,58.00,61.00,55.00,56.50,494600,56.50
2008-09-26,56.509998,58.939999,56.009998,58.82,453200,58.82
2008-09-25,59.759998,59.77,56.919998,57.41,250800,57.41
2008-09-24,57.189999,59.709999,56.220001,56.830002,348700,56.830002
2008-09-23,57.790001,59.740002,56.639999,56.950001,451500,56.950001
2008-09-22,59.50,59.889999,57.68,57.900002,296400,57.900002
2008-09-19,62.830002,66.00,59.59,60.310001,1182300,60.310001
2008-09-18,57.900002,60.91,54.790001,60.200001,1583500,60.200001
2008-09-17,56.529999,58.00,55.599998,58.00,1567000,58.00
2008-09-16,54.669998,59.00,53.00,57.189999,1125400,57.189999
2008-09-15,53.57,57.82,53.57,56.110001,790000,56.110001
2008-09-12,59.18,59.50,55.419998,56.700001,4329400,56.700001
2008-09-11,67.50,71.489998,66.220001,71.150002,744000,71.150002
2008-09-10,68.650002,68.790001,66.25,67.879997,404200,67.879997
2008-09-09,69.550003,70.650002,67.07,67.279999,417500,67.279999
2008-09-08,72.989998,73.00,69.580002,70.099998,516200,70.099998
2008-09-05,69.00,70.379997,67.080002,69.970001,603100,69.970001
2008-09-04,70.809998,73.360001,68.559998,68.699997,546700,68.699997
2008-09-03,73.599998,73.599998,71.150002,71.660004,1041100,71.660004
2008-09-02,70.290001,74.739998,69.519997,73.599998,1023100,73.599998
2008-08-29,69.68,70.220001,69.050003,69.32,199100,69.32
2008-08-28,69.059998,70.690002,68.459999,70.239998,700000,70.239998
2008-08-27,70.400002,71.32,68.639999,69.239998,418200,69.239998
2008-08-26,70.120003,70.470001,66.400002,70.370003,818200,70.370003
2008-08-25,71.559998,72.419998,69.279999,70.129997,348000,70.129997
2008-08-22,71.370003,72.860001,71.00,72.00,371500,72.00
2008-08-21,70.040001,71.400002,69.00,70.529999,589700,70.529999
2008-08-20,72.970001,73.330002,69.599998,70.059998,451100,70.059998
2008-08-19,74.669998,74.669998,70.309998,72.019997,696900,72.019997
2008-08-18,76.93,76.93,73.599998,73.959999,472600,73.959999
2008-08-15,76.010002,77.75,75.50,76.120003,415600,76.120003
2008-08-14,72.18,76.419998,71.589996,75.839996,700700,75.839996
2008-08-13,75.18,75.199997,71.739998,72.190002,651300,72.190002
2008-08-12,76.690002,76.779999,75.400002,75.760002,380500,75.760002
2008-08-11,74.18,77.980003,73.980003,76.699997,900700,76.699997
2008-08-08,72.349998,74.00,71.650002,73.580002,1237600,73.580002
2008-08-07,72.169998,73.309998,70.900002,71.139999,478700,71.139999
2008-08-06,72.269997,74.50,70.790001,74.370003,563900,74.370003
2008-08-05,68.459999,73.160004,67.739998,72.610001,1199800,72.610001
2008-08-04,66.25,68.68,66.00,67.599998,593100,67.599998
2008-08-01,69.370003,69.529999,66.540001,67.169998,484600,67.169998
2008-07-31,69.290001,70.739998,67.849998,68.50,432300,68.50
2008-07-30,70.010002,70.629997,67.739998,68.949997,796700,68.949997
2008-07-29,66.269997,70.300003,65.410004,69.690002,911000,69.690002
2008-07-28,67.300003,67.32,65.150002,65.489998,845300,65.489998
2008-07-25,68.50,69.330002,66.00,66.309998,1791000,66.309998
2008-07-24,73.68,76.00,67.099998,67.300003,3729300,67.300003
2008-07-23,82.110001,89.269997,80.089996,83.800003,1638400,83.800003
2008-07-22,75.150002,82.290001,74.220001,81.660004,828500,81.660004
2008-07-21,79.389999,81.040001,75.809998,76.389999,628100,76.389999
2008-07-18,82.080002,82.080002,78.440002,79.910004,772100,79.910004
2008-07-17,79.550003,81.279999,74.980003,80.830002,761500,80.830002
2008-07-16,72.709999,77.550003,71.00,77.07,879100,77.07
2008-07-15,69.18,74.870003,69.120003,72.339996,989800,72.339996
2008-07-14,73.080002,73.989998,69.349998,70.00,1448800,70.00
2008-07-11,71.690002,73.75,69.730003,72.610001,1088900,72.610001
2008-07-10,79.190002,80.139999,70.459999,71.519997,1360300,71.519997
2008-07-09,83.849998,83.849998,78.260002,79.139999,1005300,79.139999
2008-07-08,78.620003,84.160004,77.839996,83.839996,819500,83.839996
2008-07-07,82.730003,83.470001,77.129997,78.510002,646900,78.510002
2008-07-03,79.809998,81.809998,79.129997,80.769997,184700,80.769997
2008-07-02,83.739998,83.739998,80.050003,80.050003,579100,80.050003
2008-07-01,83.029999,83.029999,79.080002,81.650002,820500,81.650002
2008-06-30,89.029999,89.029999,81.830002,82.620003,1375900,82.620003
2008-06-27,90.489998,92.440002,86.910004,89.519997,2380100,89.519997
2008-06-26,91.809998,91.900002,89.50,90.870003,424200,90.870003
2008-06-25,89.800003,93.839996,88.93,92.900002,399500,92.900002
2008-06-24,88.389999,91.610001,87.50,88.970001,431600,88.970001
2008-06-23,90.489998,90.82,88.230003,88.629997,501800,88.629997
2008-06-20,92.900002,92.900002,89.300003,89.809998,509000,89.809998
2008-06-19,90.830002,93.279999,88.959999,93.209999,594200,93.209999
2008-06-18,89.519997,91.900002,89.400002,90.599998,581800,90.599998
2008-06-17,87.839996,90.150002,87.440002,90.150002,521200,90.150002
2008-06-16,87.07,88.00,85.949997,87.220001,676000,87.220001
2008-06-13,87.029999,88.459999,85.690002,87.379997,433600,87.379997
2008-06-12,87.809998,88.599998,86.419998,86.779999,447600,86.779999
2008-06-11,91.919998,91.919998,87.199997,87.43,772400,87.43
2008-06-10,90.099998,92.559998,90.00,92.169998,336300,92.169998
2008-06-09,93.279999,93.279999,90.059998,90.959999,1310000,90.959999
2008-06-06,94.110001,94.610001,91.339996,92.260002,462600,92.260002
2008-06-05,93.190002,95.639999,92.50,94.949997,812900,94.949997
2008-06-04,91.209999,93.650002,91.209999,92.389999,616500,92.389999
2008-06-03,90.639999,91.220001,88.949997,90.599998,534300,90.599998
2008-06-02,91.339996,91.589996,89.540001,90.610001,704500,90.610001
2008-05-30,91.099998,92.300003,90.470001,92.300003,521900,92.300003
2008-05-29,90.150002,91.470001,88.900002,90.470001,837400,90.470001
2008-05-28,87.190002,90.489998,87.050003,90.489998,715100,90.489998
2008-05-27,85.43,88.089996,85.010002,86.730003,443400,86.730003
2008-05-23,85.650002,86.089996,83.68,85.07,475600,85.07
2008-05-22,87.910004,88.739998,85.43,86.099998,526900,86.099998
2008-05-21,88.910004,91.260002,85.699997,87.360001,623400,87.360001
2008-05-20,90.440002,90.440002,87.169998,89.400002,802000,89.400002
2008-05-19,95.019997,95.989998,90.57,90.57,1259700,90.57
2008-05-16,99.00,99.760002,94.699997,95.419998,560200,95.419998
2008-05-15,99.690002,99.910004,98.00,98.690002,369400,98.690002
2008-05-14,101.269997,101.75,99.00,100.669998,626900,100.669998
2008-05-13,97.489998,101.00,96.040001,100.699997,730100,100.699997
2008-05-12,95.010002,97.900002,94.00,97.550003,441500,97.550003
2008-05-09,93.50,95.349998,92.089996,94.93,1198400,94.93
2008-05-08,95.720001,97.330002,92.699997,93.889999,693400,93.889999
2008-05-07,98.160004,99.50,95.080002,95.559998,292600,95.559998
2008-05-06,98.199997,98.800003,97.120003,98.379997,225200,98.379997
2008-05-05,98.989998,99.769997,96.00,99.089996,482000,99.089996
2008-05-02,103.989998,103.989998,97.400002,97.849998,660900,97.849998
2008-05-01,98.160004,100.769997,96.75,100.50,706200,100.50
2008-04-30,99.00,100.400002,97.510002,98.129997,770400,98.129997
2008-04-29,100.580002,101.620003,97.809998,98.980003,598100,98.980003
2008-04-28,105.410004,105.410004,100.290001,100.849998,545200,100.849998
2008-04-25,104.379997,104.379997,99.290001,102.849998,603000,102.849998
2008-04-24,107.209999,107.75,99.50,100.00,1977200,100.00
2008-04-23,116.00,116.00,109.900002,109.900002,899200,109.900002
2008-04-22,117.839996,117.839996,110.599998,113.150002,634800,113.150002
2008-04-21,116.00,119.220001,114.75,118.279999,650200,118.279999
2008-04-18,113.589996,115.910004,113.230003,114.949997,470400,114.949997
2008-04-17,111.349998,112.389999,110.290001,111.480003,325300,111.480003
2008-04-16,109.620003,113.230003,109.540001,112.870003,563100,112.870003
2008-04-15,109.989998,110.239998,107.589996,108.589996,714500,108.589996
2008-04-14,110.309998,111.639999,107.099998,107.730003,501700,107.730003
2008-04-11,113.580002,113.580002,110.010002,110.540001,866800,110.540001
2008-04-10,110.43,115.910004,110.43,113.589996,625700,113.589996
2008-04-09,115.00,116.169998,110.00,111.330002,768200,111.330002
2008-04-08,114.599998,116.860001,113.220001,114.519997,341900,114.519997
2008-04-07,117.029999,117.779999,114.050003,114.800003,372800,114.800003
2008-04-04,120.50,120.50,116.00,116.660004,507800,116.660004
2008-04-03,118.790001,120.230003,115.150002,119.050003,659300,119.050003
2008-04-02,119.900002,121.290001,116.559998,118.82,590700,118.82
2008-04-01,113.989998,120.00,113.32,119.730003,849600,119.730003
2008-03-31,108.900002,114.589996,105.279999,113.43,794200,113.43
2008-03-28,114.610001,114.610001,108.720001,109.599998,665500,109.599998
2008-03-27,115.080002,116.43,112.510002,112.720001,508000,112.720001
2008-03-26,112.349998,116.00,111.230003,115.00,403500,115.00
2008-03-25,113.769997,115.540001,112.169998,113.57,375200,113.57
2008-03-24,109.900002,117.980003,109.769997,114.800003,993000,114.800003
2008-03-20,100.139999,109.800003,100.139999,109.709999,1096500,109.709999
2008-03-19,100.93,105.379997,99.739998,100.150002,1266100,100.150002
2008-03-18,100.00,102.110001,97.660004,101.540001,383800,101.540001
2008-03-17,97.82,100.00,95.220001,98.239998,354700,98.239998
2008-03-14,101.650002,102.540001,97.580002,99.610001,611100,99.610001
2008-03-13,98.440002,103.00,95.760002,101.010002,694000,101.010002
2008-03-12,98.50,101.199997,96.330002,99.080002,723000,99.080002
2008-03-11,93.010002,98.82,92.370003,96.379997,815000,96.379997
2008-03-10,96.940002,96.940002,90.089996,90.57,752000,90.57
2008-03-07,94.620003,97.919998,94.050003,96.43,755500,96.43
2008-03-06,101.480003,101.480003,95.169998,95.599998,925600,95.599998
2008-03-05,96.779999,102.949997,96.529999,101.82,1010600,101.82
2008-03-04,96.449997,97.739998,94.019997,96.519997,888400,96.519997
2008-03-03,99.00,99.75,96.389999,97.629997,481300,97.629997
2008-02-29,102.870003,103.129997,98.43,99.300003,485400,99.300003
2008-02-28,101.25,104.489998,100.410004,102.040001,402100,102.040001
2008-02-27,103.629997,106.089996,102.080002,103.239998,517800,103.239998
2008-02-26,102.970001,106.57,101.57,104.279999,806200,104.279999
2008-02-25,99.989998,102.970001,97.660004,102.970001,740200,102.970001
2008-02-22,101.519997,101.559998,97.269997,99.720001,666900,99.720001
2008-02-21,103.050003,104.830002,100.519997,101.080002,485600,101.080002
2008-02-20,101.099998,104.529999,100.360001,102.650002,642700,102.650002
2008-02-19,105.00,106.269997,101.080002,102.75,1127100,102.75
2008-02-15,97.07,106.00,95.550003,105.25,4217300,105.25
2008-02-14,112.489998,114.379997,108.349998,108.650002,1947000,108.650002
2008-02-13,106.449997,112.410004,104.230003,109.699997,858800,109.699997
2008-02-12,110.989998,110.989998,105.410004,106.050003,917500,106.050003
2008-02-11,109.989998,111.949997,107.910004,110.050003,995500,110.050003
2008-02-08,107.279999,111.00,106.809998,108.300003,775500,108.300003
2008-02-07,107.739998,109.580002,101.540001,107.730003,1774000,107.730003
2008-02-06,114.50,115.029999,108.059998,108.599998,1005800,108.599998
2008-02-05,115.989998,120.00,114.290001,114.879997,1083100,114.879997
2008-02-04,122.599998,122.839996,116.709999,116.940002,675700,116.940002
2008-02-01,123.00,124.00,120.07,123.050003,628900,123.050003
2008-01-31,113.589996,122.279999,110.50,120.379997,1113700,120.379997
2008-01-30,119.00,119.650002,114.849998,115.07,999300,115.07
2008-01-29,125.519997,127.360001,118.50,119.279999,938800,119.279999
2008-01-28,128.059998,128.059998,120.440002,125.370003,945000,125.370003
2008-01-25,135.470001,135.470001,128.589996,128.789993,744900,128.789993
2008-01-24,126.839996,135.399994,126.010002,132.910004,1045200,132.910004
2008-01-23,120.760002,127.550003,119.110001,127.00,1180600,127.00
2008-01-22,114.010002,125.449997,112.300003,123.559998,913600,123.559998
2008-01-18,122.190002,123.550003,119.50,121.959999,1332600,121.959999
2008-01-17,122.290001,123.779999,118.160004,120.330002,1159700,120.330002
2008-01-16,115.239998,120.589996,113.379997,118.800003,832400,118.800003
2008-01-15,115.959999,122.00,113.00,115.93,1326100,115.93
2008-01-14,116.50,117.599998,113.199997,116.769997,961400,116.769997
2008-01-11,124.790001,124.790001,113.50,116.699997,1132600,116.699997
2008-01-10,117.50,124.00,115.169998,123.099998,1190500,123.099998
2008-01-09,117.260002,118.900002,108.00,118.580002,1418900,118.580002
2008-01-08,122.330002,125.00,117.419998,117.870003,739900,117.870003
2008-01-07,126.50,129.449997,119.279999,123.980003,1168400,123.980003
2008-01-04,140.080002,140.080002,126.830002,127.010002,1450200,127.010002
2008-01-03,146.639999,147.720001,140.110001,141.699997,534900,141.699997
2008-01-02,147.100006,150.00,142.479996,146.669998,703600,146.669998
2007-12-31,151.960007,155.490005,146.429993,147.070007,499100,147.070007
2007-12-28,151.380005,152.990005,150.479996,151.880005,293500,151.880005
2007-12-27,152.360001,154.949997,148.509995,150.630005,508500,150.630005
2007-12-26,148.440002,153.899994,146.990005,152.360001,480500,152.360001
2007-12-24,147.00,150.00,146.600006,148.449997,307100,148.449997
2007-12-21,144.820007,146.600006,141.759995,146.600006,970200,146.600006
2007-12-20,140.009995,143.589996,138.820007,143.589996,545700,143.589996
2007-12-19,146.139999,146.139999,139.789993,140.449997,629700,140.449997
2007-12-18,136.410004,145.960007,136.070007,145.460007,656800,145.460007
2007-12-17,140.440002,141.339996,135.300003,135.429993,466000,135.429993
2007-12-14,143.990005,143.990005,140.289993,141.389999,419600,141.389999
2007-12-13,142.190002,144.399994,139.550003,144.399994,697800,144.399994
2007-12-12,147.880005,148.899994,142.50,145.169998,435400,145.169998
2007-12-11,150.720001,150.720001,143.630005,144.850006,497200,144.850006
2007-12-10,146.729996,152.00,146.729996,150.050003,685800,150.050003
2007-12-07,149.179993,151.509995,144.589996,146.039993,464300,146.039993
2007-12-06,138.880005,149.539993,138.009995,149.149994,830100,149.149994
2007-12-05,139.529999,140.460007,136.169998,138.789993,516000,138.789993
2007-12-04,131.520004,138.610001,131.520004,137.509995,587700,137.509995
2007-12-03,134.00,136.699997,131.669998,132.929993,410200,132.929993
2007-11-30,138.029999,138.029999,131.389999,133.149994,948100,133.149994
2007-11-29,134.309998,136.899994,132.179993,134.339996,666600,134.339996
2007-11-28,127.910004,135.639999,127.190002,134.610001,590100,134.610001
2007-11-27,126.830002,128.039993,121.00,127.190002,634000,127.190002
2007-11-26,125.370003,128.770004,124.529999,125.989998,307000,125.989998
2007-11-23,124.550003,125.519997,122.50,125.169998,140000,125.169998
2007-11-21,123.419998,125.620003,120.220001,123.339996,379200,123.339996
2007-11-20,122.25,126.290001,120.650002,124.779999,538200,124.779999
2007-11-19,124.209999,124.209999,119.110001,121.239998,692600,121.239998
2007-11-16,129.899994,129.899994,124.019997,124.870003,821600,124.870003
2007-11-15,130.00,130.00,127.400002,129.25,406900,129.25
2007-11-14,132.699997,132.699997,125.849998,130.00,698000,130.00
2007-11-13,117.660004,126.989998,117.660004,126.449997,649300,126.449997
2007-11-12,119.93,125.110001,116.309998,117.120003,573700,117.120003
2007-11-09,124.00,126.32,121.519997,121.599998,714000,121.599998
2007-11-08,131.809998,132.949997,123.510002,127.43,1100600,127.43
2007-11-07,131.800003,134.00,130.00,131.199997,670300,131.199997
2007-11-06,132.00,133.009995,130.00,131.880005,528400,131.880005
2007-11-05,131.00,131.679993,129.570007,130.919998,600300,130.919998
2007-11-02,135.399994,136.00,129.220001,131.679993,719900,131.679993
2007-11-01,137.889999,138.75,133.330002,135.690002,757600,135.690002
2007-10-31,137.850006,141.300003,132.399994,139.00,1498000,139.00
2007-10-30,134.800003,136.470001,132.50,133.50,1269600,133.50
2007-10-29,134.009995,135.00,132.00,134.410004,879600,134.410004
2007-10-26,129.949997,134.300003,129.449997,133.949997,4339700,133.949997
2007-10-25,127.529999,129.910004,126.800003,128.570007,1198400,128.570007
2007-10-24,127.349998,127.349998,122.089996,123.550003,273600,123.550003
2007-10-23,125.989998,127.279999,124.010002,127.129997,251000,127.129997
2007-10-22,122.00,125.959999,121.010002,124.940002,294700,124.940002
2007-10-19,127.050003,127.879997,122.940002,123.400002,353100,123.400002
2007-10-18,122.550003,126.50,122.550003,126.099998,308600,126.099998
2007-10-17,123.349998,126.00,122.389999,123.120003,308000,123.120003
2007-10-16,121.00,124.839996,120.629997,122.989998,346500,122.989998
2007-10-15,120.830002,122.43,120.389999,121.860001,466300,121.860001
2007-10-12,124.330002,125.790001,113.510002,122.68,1056900,122.68
2007-10-11,133.00,133.630005,127.50,129.00,482600,129.00
2007-10-10,128.110001,132.25,128.110001,131.800003,382400,131.800003
2007-10-09,129.809998,130.009995,127.099998,129.520004,482900,129.520004
2007-10-08,125.57,130.00,124.760002,129.800003,400500,129.800003
2007-10-05,124.900002,128.570007,124.50,127.540001,326900,127.540001
2007-10-04,126.949997,126.949997,122.879997,123.760002,387700,123.760002
2007-10-03,123.900002,126.699997,123.519997,125.82,584500,125.82
2007-10-02,121.089996,127.260002,120.620003,124.269997,749200,124.269997
2007-10-01,117.610001,123.25,117.610001,122.510002,573500,122.510002
2007-09-28,116.730003,119.889999,116.720001,118.129997,539500,118.129997
2007-09-27,117.830002,119.970001,116.879997,119.260002,272700,119.260002
2007-09-26,116.00,118.00,114.93,117.089996,539500,117.089996
2007-09-25,114.00,115.18,112.769997,114.650002,346400,114.650002
2007-09-24,114.989998,118.449997,113.25,114.489998,765300,114.489998
2007-09-21,112.00,114.959999,111.57,113.900002,441800,113.900002
2007-09-20,112.879997,114.00,110.25,110.839996,295000,110.839996
2007-09-19,112.50,115.269997,112.25,112.879997,483200,112.879997
2007-09-18,109.50,112.400002,105.459999,111.800003,863200,111.800003
2007-09-17,105.50,109.00,105.379997,108.629997,407800,108.629997
2007-09-14,104.900002,105.910004,104.00,105.739998,289500,105.739998
2007-09-13,103.949997,107.120003,102.82,105.580002,349500,105.580002
2007-09-12,103.510002,106.790001,102.870003,103.510002,277300,103.510002
2007-09-11,102.089996,103.75,101.889999,103.629997,360500,103.629997
2007-09-10,101.550003,103.00,99.25,100.540001,233300,100.540001
2007-09-07,103.669998,104.00,101.010002,101.690002,287400,101.690002
2007-09-06,106.00,106.769997,103.220001,105.260002,297100,105.260002
2007-09-05,107.25,107.379997,104.50,105.75,276500,105.75
2007-09-04,104.489998,109.389999,102.510002,107.75,406600,107.75
2007-08-31,100.980003,104.529999,100.230003,103.989998,470900,103.989998
2007-08-30,100.290001,100.82,99.25,100.050003,159900,100.050003
2007-08-29,98.00,101.830002,97.510002,100.669998,313000,100.669998
2007-08-28,98.099998,99.269997,96.800003,97.129997,328100,97.129997
2007-08-27,102.699997,103.639999,99.519997,99.550003,358800,99.550003
2007-08-24,101.809998,103.720001,100.529999,102.910004,171700,102.910004
2007-08-23,102.010002,103.519997,100.650002,101.370003,205100,101.370003
2007-08-22,100.93,102.07,99.93,102.00,275200,102.00
2007-08-21,101.889999,102.00,99.50,99.650002,371900,99.650002
2007-08-20,99.949997,102.75,99.50,101.160004,425700,101.160004
2007-08-17,99.449997,101.50,98.25,99.949997,667200,99.949997
2007-08-16,93.769997,96.50,92.00,96.00,953800,96.00
2007-08-15,95.860001,98.050003,94.949997,95.360001,571800,95.360001
2007-08-14,102.010002,103.160004,95.730003,96.080002,870600,96.080002
2007-08-13,103.949997,104.800003,101.029999,102.010002,355800,102.010002
2007-08-10,101.00,103.00,100.169998,101.699997,1039000,101.699997
2007-08-09,104.110001,107.779999,102.260002,104.050003,910500,104.050003
2007-08-08,110.300003,114.220001,106.68,107.559998,1326800,107.559998
2007-08-07,99.00,110.050003,98.610001,108.50,1468100,108.50
2007-08-06,98.260002,99.50,96.660004,99.400002,700900,99.400002
2007-08-03,98.32,101.160004,97.50,97.900002,587600,97.900002
2007-08-02,99.50,100.699997,97.059998,99.910004,1050900,99.910004
2007-08-01,94.099998,99.849998,94.099998,99.190002,2095900,99.190002
2007-07-31,88.00,90.50,86.459999,88.339996,1378200,88.339996
2007-07-30,82.00,88.230003,81.919998,87.57,808200,87.57
2007-07-27,79.00,83.139999,78.510002,81.50,864900,81.50
2007-07-26,78.339996,81.739998,77.510002,78.540001,932900,78.540001
2007-07-25,83.099998,83.800003,78.489998,79.589996,801500,79.589996
2007-07-24,86.220001,86.470001,80.769997,82.209999,679800,82.209999
2007-07-23,86.230003,87.589996,86.019997,86.809998,154000,86.809998
2007-07-20,87.50,87.50,85.290001,85.730003,218000,85.730003
2007-07-19,86.790001,87.940002,86.709999,87.440002,217300,87.440002
2007-07-18,85.139999,86.970001,84.599998,86.779999,594300,86.779999
2007-07-17,89.00,89.389999,85.75,86.040001,381200,86.040001
2007-07-16,91.980003,92.00,88.769997,88.800003,274300,88.800003
2007-07-13,90.00,91.099998,88.129997,90.519997,420400,90.519997
2007-07-12,86.150002,90.489998,86.040001,89.82,666100,89.82
2007-07-11,85.230003,85.559998,84.589996,85.209999,206600,85.209999
2007-07-10,85.300003,86.239998,84.830002,85.269997,293300,85.269997
2007-07-09,85.459999,86.00,84.699997,85.760002,303900,85.760002
2007-07-06,82.949997,85.449997,82.760002,85.449997,466300,85.449997
2007-07-05,84.650002,85.00,82.43,82.580002,363200,82.580002
2007-07-03,86.010002,86.010002,84.00,84.199997,502600,84.199997
2007-07-02,86.150002,87.00,85.309998,86.00,418100,86.00
2007-06-29,84.00,86.910004,83.809998,85.279999,1069600,85.279999
2007-06-28,82.50,82.989998,81.860001,82.519997,230900,82.519997
2007-06-27,80.419998,82.75,80.089996,82.300003,303500,82.300003
2007-06-26,80.730003,81.360001,80.449997,80.879997,207300,80.879997
2007-06-25,80.00,81.400002,79.620003,80.720001,604600,80.720001
2007-06-22,81.199997,81.75,79.040001,79.580002,1031100,79.580002
2007-06-21,84.449997,84.449997,83.00,83.449997,242400,83.449997
2007-06-20,86.18,86.50,84.449997,84.449997,219000,84.449997
2007-06-19,85.779999,86.18,84.75,85.93,154500,85.93
2007-06-18,85.00,87.00,84.269997,85.669998,200900,85.669998
2007-06-15,84.550003,85.25,84.480003,85.050003,348900,85.050003
2007-06-14,83.790001,85.230003,83.690002,83.910004,308200,83.910004
2007-06-13,82.650002,83.709999,82.25,83.349998,340900,83.349998
2007-06-12,84.489998,84.720001,82.25,82.620003,311700,82.620003
2007-06-11,84.650002,85.089996,84.010002,84.489998,379300,84.489998
2007-06-08,82.650002,84.769997,82.610001,84.760002,329600,84.760002
2007-06-07,82.849998,84.449997,82.529999,82.849998,815900,82.849998
2007-06-06,85.699997,85.699997,84.370003,84.57,339000,84.57
2007-06-05,87.650002,87.699997,85.959999,86.260002,501000,86.260002
2007-06-04,87.82,88.330002,86.160004,87.519997,269400,87.519997
2007-06-01,87.00,88.699997,86.720001,87.809998,646100,87.809998
2007-05-31,86.059998,87.00,86.00,86.620003,308900,86.620003
2007-05-30,85.50,86.260002,85.00,86.059998,266400,86.059998
2007-05-29,87.25,87.540001,85.199997,85.650002,507200,85.650002
2007-05-25,82.50,86.629997,82.50,86.550003,797700,86.550003
2007-05-24,81.199997,82.720001,80.980003,82.440002,495800,82.440002
2007-05-23,82.150002,82.25,80.410004,80.699997,676400,80.699997
2007-05-22,82.00,82.349998,81.290001,82.040001,238200,82.040001
2007-05-21,82.480003,82.489998,81.07,81.800003,495900,81.800003
2007-05-18,82.00,82.959999,80.82,82.00,366200,82.00
2007-05-17,81.480003,81.989998,80.489998,81.260002,662600,81.260002
2007-05-16,81.980003,82.599998,80.50,82.440002,714000,82.440002
2007-05-15,83.50,83.50,80.870003,81.099998,557100,81.099998
2007-05-14,82.099998,83.419998,81.550003,82.699997,490500,82.699997
2007-05-11,80.50,82.900002,80.25,81.739998,681400,81.739998
2007-05-10,77.459999,81.540001,76.849998,80.550003,1079000,80.550003
2007-05-09,77.620003,78.199997,76.839996,77.690002,347300,77.690002
2007-05-08,76.25,78.07,76.00,77.620003,471400,77.620003
2007-05-07,78.370003,78.68,76.300003,76.400002,723100,76.400002
2007-05-04,79.239998,80.099998,78.260002,78.370003,948200,78.370003
2007-05-03,78.089996,80.389999,78.089996,79.010002,1078500,79.010002
2007-05-02,71.389999,80.75,71.300003,78.089996,4296600,78.089996
2007-05-01,65.650002,67.00,63.91,66.260002,867300,66.260002
2007-04-30,68.00,68.00,65.00,65.230003,483500,65.230003
2007-04-27,66.889999,66.889999,65.839996,66.019997,203000,66.019997
2007-04-26,66.050003,67.599998,65.949997,66.940002,394200,66.940002
2007-04-25,65.00,65.93,64.519997,65.68,176200,65.68
2007-04-24,65.50,65.50,64.110001,65.00,272100,65.00
2007-04-23,65.599998,66.010002,65.199997,65.510002,135300,65.510002
2007-04-20,65.800003,66.50,65.040001,65.589996,527900,65.589996
2007-04-19,66.00,66.00,65.00,65.370003,124000,65.370003
2007-04-18,66.540001,66.639999,65.800003,66.25,256000,66.25
2007-04-17,65.25,66.650002,65.190002,66.540001,221500,66.540001
2007-04-16,64.00,65.949997,63.790001,65.199997,226600,65.199997
2007-04-13,64.449997,64.639999,63.580002,64.07,85800,64.07
2007-04-12,63.75,64.269997,62.549999,64.160004,485800,64.160004
